AT1G27650.1,63.5351,61.0251,53.2822,68.1831,71.0596,57.1117,67.5546,58.0087,54.8133,46.7296,62.6482,39.2061,67.5446,51.2687,48.5618,69.8722,86.2220,64.7081,88.1992,95.8261,88.0714
AT1G27650.2,67.3450,63.7273,56.9697,71.7669,74.9463,60.5448,69.7332,60.5088,57.5305,50.1030,65.6907,41.7124,69.9449,53.4288,51.4386,73.0955,89.8140,68.1077,91.9338,99.1643,93.1396
AT1G27740.1,1.7055,1.4798,2.0881,1.0589,1.3973,1.6746,1.2191,1.5664,1.6451,3.0750,1.7406,3.1053,1.4706,1.6369,2.6927,2.1946,2.7161,4.2248,2.2028,2.6415,3.1530
AT1G28370.1,1.1451,1.8756,1.9365,1.5354,1.4595,1.3098,2.3999,1.8484,2.8295,4.3135,4.6393,5.9254,8.8162,8.5449,9.3646,5.9352,6.2701,7.7517,7.2541,7.0123,5.8086
AT1G28520.2,7.6528,6.3906,9.8682,7.7446,6.4767,9.0725,6.7638,6.7363,10.5725,10.0462,8.2131,15.2695,11.2950,8.7579,18.6376,9.3857,11.7532,20.2421,14.1687,13.3885,14.6810
AT1G28520.1,7.0304,5.8622,9.1202,7.2018,5.9493,8.3778,6.2658,6.1882,9.7501,9.3040,7.5646,14.1949,10.4383,8.1554,17.5721,8.8653,10.7802,18.6090,13.1248,12.2925,13.6792
AT1G29160.1,5.2287,6.2305,3.7128,6.8093,7.0730,6.0873,6.8595,6.1427,5.6240,5.4638,6.9613,6.4022,5.9134,7.5130,6.4801,8.6366,7.1240,7.2359,6.8078,8.4822,6.1640
AT1G30650.1,5.0847,6.6777,7.8196,6.1203,7.0556,8.0890,4.6373,6.8349,9.5852,6.8286,4.9508,8.1629,6.0352,6.0559,9.6223,8.0551,8.9876,12.4805,9.5848,14.9010,11.8238
AT1G34670.1,1.1778,1.8414,1.4371,1.3339,1.6007,1.4380,1.1013,1.6392,0.5620,0.6782,1.2307,0.6172,1.4728,0.9846,1.6326,0.6713,0.8349,1.3892,0.1813,0.5416,0.5225
AT1G36060.1,1.5508,1.2941,2.2166,1.2438,1.5446,2.4745,1.5038,2.5087,2.8369,4.5175,2.7337,4.3744,4.7046,4.5538,9.2615,7.3413,7.2623,11.6259,10.8156,12.8249,14.6276
AT1G42990.1,24.2387,17.8194,24.2343,12.3295,13.5534,18.0465,10.1262,12.3025,17.3144,14.3954,14.3524,16.7552,14.4894,12.2004,18.8781,13.9809,15.4344,20.2769,15.9475,17.9224,24.2061
AT1G43160.1,0.9308,1.5403,1.3527,1.0726,2.1764,1.3007,0.9446,1.4612,2.5482,3.4598,2.0464,2.3475,2.7620,3.0786,4.9420,3.5175,3.5020,3.8159,3.9517,5.3146,5.8971
AT1G43700.1,13.1335,17.8583,17.5932,18.6187,15.6775,16.0714,14.3768,15.2058,15.3603,14.9344,10.4624,13.3010,16.0609,12.5432,19.0830,17.5597,17.5657,20.6736,32.3815,34.7110,24.1258
AT1G44830.1,34.6103,29.8382,26.5133,39.1618,31.1537,35.1841,41.2223,30.3192,43.4269,38.8885,72.8442,57.0934,51.3061,49.7172,76.2600,45.7884,40.9216,58.2982,45.4984,44.2156,51.4280
AT1G47760.1,1.4474,1.5880,2.2204,1.2107,1.6185,1.5878,1.2598,0.9177,1.1119,1.2630,0.5887,1.6063,0.7782,0.9485,1.1497,0.9965,0.8572,1.2177,1.4293,1.4462,1.1627
AT1G49130.1,5.6051,4.8751,7.0854,5.9193,4.0351,4.4783,4.9196,1.6662,2.1183,3.8562,3.4591,5.6784,3.2730,1.7354,10.0155,2.7709,3.1242,4.5297,3.5306,4.1162,3.7580
AT1G49130.2,4.9806,4.3108,7.0879,5.2032,3.4761,4.0649,4.2609,1.4354,1.9176,3.3965,3.0593,5.4687,2.8195,1.4951,9.4768,2.4185,2.7493,4.1579,3.0978,3.5459,3.3900
AT1G49475.1,4.1931,2.8871,4.5133,1.2834,2.1106,4.4677,2.4376,2.6411,6.7794,3.6319,3.5052,3.5480,1.9885,2.1010,2.6890,1.3045,1.2021,1.9924,0.9872,1.0523,1.6251
AT1G50420.1,12.9054,11.4084,15.4689,12.4195,12.3540,17.1567,13.6418,11.7058,21.3426,12.7131,18.0112,21.5912,18.9462,17.5650,29.3558,16.4592,21.2394,28.1688,20.7197,21.2631,24.0454
AT1G52830.1,6.7256,5.9825,14.0706,5.1915,5.2349,8.9762,3.2747,4.7221,4.1136,1.4268,1.3501,3.1393,1.9955,0.7058,2.3082,1.5561,1.1064,1.9017,2.3517,2.0436,1.9022
AT1G52890.1,0.5926,0.6883,0.5717,0.6439,0.7014,0.3090,0.5251,0.5507,0.5387,1.7430,1.0918,2.1422,1.3191,1.5738,1.8354,1.5817,1.1927,1.0938,1.4184,1.4149,1.9574
AT1G53230.1,17.3459,17.1885,20.1362,25.9507,20.8005,18.2682,33.0535,16.4928,24.1715,24.2499,21.6789,26.4503,27.5517,29.9160,34.7468,28.9716,29.5415,39.8570,23.8528,27.5761,19.3386
AT1G56650.1,0.3912,0.3578,0.2957,0.5350,0.2874,0.1339,0.4124,0.0866,0.1597,0.9107,0.2558,0.3518,0.5121,0.4803,0.9598,1.2499,1.3745,1.7791,2.6381,3.3801,1.3331
AT1G57560.1,1.1223,1.2465,1.2198,0.9388,1.3246,1.7543,1.1520,1.3130,1.7235,2.1208,1.5198,1.9922,1.3733,1.1164,2.9324,1.4073,1.9290,1.9573,1.6004,1.4395,1.3352
AT1G59750.4,6.8158,5.8935,9.1712,8.1796,5.7607,6.9024,6.0548,6.7176,6.8222,8.6632,4.5839,8.0860,6.0568,4.9460,9.3374,6.3368,6.3577,10.5943,10.0953,10.7678,12.7168
AT1G59750.2,7.0905,6.0997,9.4765,8.4659,5.9623,7.1563,6.2666,6.9527,7.1050,8.9841,4.7632,8.3690,6.2688,5.1191,9.6642,6.5585,6.5802,10.9853,10.4487,11.1446,13.2054
AT1G59750.1,7.0560,6.0833,9.4305,8.4247,5.9333,7.1215,6.2362,6.9189,7.0998,8.9581,4.7400,8.3427,6.2383,5.0942,9.6333,6.5267,6.5482,10.9420,10.3979,11.1144,13.1412
AT1G59750.3,7.1518,6.2524,9.4852,8.8856,6.1936,7.1798,6.5630,7.2118,7.0300,9.3222,5.0025,8.3636,6.4516,5.3582,9.5762,6.8355,6.7558,10.6842,10.9519,11.6706,13.3404
AT1G64380.1,4.2496,5.6845,4.7231,4.9792,3.7108,3.7859,3.1395,3.0145,3.7402,2.3148,1.6126,3.3729,2.1353,1.8882,2.2891,3.3178,3.1459,3.2976,7.6736,9.5962,7.0598
AT1G65300.1,0.1605,0.0010,0.1386,0.0374,0.0010,0.0372,0.0330,0.0010,0.0442,0.0010,0.0010,0.0010,0.0438,0.0358,0.1435,0.0449,0.2033,0.0904,1.0639,1.3819,1.1964
AT1G65330.1,0.0010,0.0785,0.4124,0.0372,0.0010,0.2895,0.0010,0.0940,0.1302,0.2090,0.0010,0.0856,0.0864,0.0357,0.0483,0.0010,0.0816,0.0307,0.7855,1.5180,1.2772
AT1G65620.2,2.0282,2.2493,2.6539,2.1937,2.2498,2.3166,3.0152,2.8705,3.0059,2.0873,1.7093,2.1175,1.4241,2.1644,1.1988,1.5404,1.4443,1.7614,1.0423,1.0247,1.1040
AT1G65620.3,2.2318,2.5013,2.7340,2.4138,2.5057,2.3776,3.2962,3.0323,3.1905,2.2968,1.8432,2.2150,1.5670,2.3816,1.3191,1.6949,1.5618,1.9179,1.1202,1.0076,1.1570
AT1G65620.1,2.3228,2.6901,3.6472,2.5827,2.8138,3.0752,3.4982,3.3969,4.2757,2.6916,2.3933,2.8614,1.6903,2.5359,1.8738,1.9453,1.9643,2.4062,1.2190,1.2254,1.4773
AT1G65620.4,2.7423,3.0412,3.3594,2.9358,3.0419,2.9215,3.9970,3.7260,3.9204,2.8656,2.2648,2.6863,1.8897,2.9264,1.5417,1.9730,1.8518,2.3566,1.3436,1.2380,1.4215
AT1G66140.1,7.7630,8.2574,8.6370,8.1143,7.9147,8.0750,9.5261,9.3751,12.1339,11.9894,8.1116,10.8133,10.0450,10.5670,11.8674,10.9702,11.8699,15.4163,11.0238,13.9945,11.7551
AT1G67100.1,12.7967,8.8844,10.6440,5.2864,9.7964,9.2847,9.4488,23.3987,22.1379,21.1942,14.0519,19.2619,9.4889,16.2472,7.1517,12.7984,10.0934,12.8916,4.4465,9.2994,12.1098
AT1G67710.1,1.0233,0.8920,1.5217,1.3256,1.0043,1.2896,0.9183,1.2608,1.3100,1.1753,0.6374,1.1482,1.0177,0.8274,1.3808,1.1148,1.5239,1.8551,2.6750,2.3481,2.3769
AT1G68840.2,13.8142,13.5244,12.7515,18.9667,15.4063,15.8753,21.3764,22.9043,25.7581,30.0317,22.7313,24.3048,23.0639,24.7526,21.1779,18.9085,24.8345,27.1392,25.4104,24.8306,26.7393
AT1G68840.1,15.3281,14.6499,14.4283,20.3081,16.2683,17.5681,22.8980,24.6330,27.8034,32.2281,24.5182,27.8242,24.7581,26.5277,23.7553,20.3443,26.7628,30.1386,27.2587,26.6388,29.4354
AT1G71030.1,2.5324,2.5471,2.1080,2.9705,2.6929,2.3713,2.2344,3.1746,4.0082,4.5715,2.0793,4.6971,4.5916,4.6502,4.7266,6.4228,6.3656,5.2487,13.8279,14.4547,13.0720
AT1G72360.3,2.0600,2.0325,1.6542,1.7376,1.8082,2.2183,1.4724,2.4803,2.9606,2.8212,2.1024,2.7178,2.7025,1.9772,3.8943,2.4135,3.0986,3.6262,2.3771,2.2337,2.8855
AT1G72360.1,1.8835,1.8584,1.5125,1.5887,1.6533,2.0282,1.3463,2.2678,2.7069,2.6225,1.9223,2.4849,2.4709,1.8078,3.5606,2.2067,2.8331,3.3155,2.1734,2.0424,2.6383
AT1G72360.2,2.0578,2.0303,1.6524,1.7357,1.8063,2.2159,1.4708,2.4776,2.9574,2.8182,2.1001,2.7149,2.6996,1.9750,3.8901,2.4109,3.0952,3.6223,2.3745,2.2313,2.8824
AT1G72450.1,1.0960,2.0681,1.8913,1.8380,1.3045,2.2139,1.4695,1.7059,2.5577,2.3935,1.6988,3.1625,1.9938,1.5976,3.7252,2.4516,2.6086,3.5865,2.7740,3.5304,3.0084
AT1G73830.2,10.1471,9.2404,14.0847,12.1864,9.4833,12.2682,10.6305,7.5604,18.5920,13.9853,17.3099,29.3885,16.6563,9.0620,46.2536,13.9564,16.3271,29.8912,22.0535,19.8078,28.1082
AT1G73830.1,11.2409,10.5223,15.0881,13.8519,10.6665,13.3955,12.0246,8.5275,20.5295,15.7096,19.0611,31.7810,18.8100,10.2656,50.3429,15.4997,18.2694,33.3614,25.0451,22.2723,31.1017
AT1G74500.1,5.3557,7.8348,8.2790,4.1573,9.3853,8.3821,4.7200,6.8744,10.5304,4.8650,5.0951,6.5793,3.0929,5.7600,4.4283,4.3576,3.3463,4.1693,2.0727,2.6096,3.2106
AT1G74650.1,1.8794,1.1389,3.4463,1.6479,1.3795,2.0596,1.2212,1.7010,2.0060,3.2854,1.7797,3.6364,2.3192,1.4622,6.1112,2.2797,2.0113,5.4163,4.1528,5.2015,6.9082
AT1G74840.1,68.5078,66.9269,95.7750,43.7282,40.9438,60.9782,31.2178,31.1125,60.4339,32.2287,36.5748,52.3534,38.8925,33.9902,64.2889,47.4005,52.6801,79.6531,59.9157,73.5643,76.8858
AT1G74840.2,71.6168,70.4324,101.6745,45.7358,42.9439,64.0777,32.6806,32.7051,63.8437,33.6799,38.5596,55.6450,40.5814,35.5051,67.7897,49.5160,55.3064,84.2115,62.7012,77.5219,81.2415
AT1G75080.1,42.3588,40.1891,35.9725,47.2765,43.4062,56.0997,39.7065,32.8017,51.8813,32.9741,50.9830,44.3599,50.9573,48.0935,61.6288,45.2135,50.3277,66.7474,55.8280,64.1499,65.3929
AT1G75080.2,35.4745,36.1171,29.2767,42.8385,39.3858,48.0393,36.0222,29.8132,44.4752,29.5285,44.3573,38.2985,45.8714,42.9439,51.4522,40.7803,45.2554,57.8019,49.8829,58.5930,56.9430
AT1G75490.1,1.4404,1.2699,0.9567,1.6173,1.3011,1.0063,1.4464,1.8148,1.5918,1.9574,1.3893,1.0333,1.6965,1.1857,1.5509,1.4947,1.5739,1.6775,2.0784,2.5578,1.6314
AT1G77450.1,15.8766,20.0172,27.1317,14.0307,18.3345,23.4967,14.4692,22.7896,24.6228,14.0579,11.2128,12.6558,10.6423,12.7526,9.4457,10.5765,8.0761,7.5844,8.0956,8.7694,7.1456
AT1G77640.1,5.5436,6.9662,7.8110,7.2623,7.3515,9.5820,6.8228,6.9022,10.7499,8.0460,10.0990,10.7903,10.7681,11.5764,19.1754,8.8438,11.1776,15.7820,9.5442,15.1165,13.9274
AT1G79700.1,4.9659,6.0842,7.3577,7.3337,6.4554,6.2275,5.9091,4.4307,4.4089,8.6518,4.7565,5.7540,8.9378,6.5329,8.6884,9.0226,8.5028,8.3309,14.5562,14.9112,11.3663
AT1G79700.2,4.8310,5.9189,7.1925,7.1345,6.2801,6.0857,5.7485,4.3104,4.3218,8.4167,4.6273,5.6298,8.6950,6.3554,8.5962,8.8107,8.3024,8.1271,14.1607,14.5060,11.0898
AT1G79840.2,2.5116,3.4261,2.7264,3.6372,3.6698,2.1826,2.7758,3.1910,2.5062,2.6167,1.2885,1.6749,1.9624,1.6759,1.7901,2.2781,2.6619,2.4455,3.2293,3.5304,3.1680
AT1G79840.1,2.8241,4.0641,3.0865,4.2911,4.3368,2.5476,3.2704,3.7816,2.8783,3.1321,1.4759,1.9494,2.3206,1.9824,2.0648,2.6961,3.1122,2.9001,3.8568,4.1528,3.6378
AT2G04890.1,3.7736,4.8566,6.5343,4.5269,4.0864,6.1797,4.4608,5.4491,6.1761,6.2592,4.3173,5.9925,5.1970,4.4119,6.9773,5.4046,6.7792,7.8078,7.4637,9.2420,7.7491
AT2G14210.1,0.2463,0.1804,0.2127,0.1129,0.1381,0.2794,0.0749,0.0727,0.1340,0.1615,0.2146,0.2950,0.1657,0.1885,0.9141,0.6425,0.3121,0.8722,0.7276,1.1175,1.2159
AT2G18350.1,3.7179,3.5753,4.3988,3.2589,3.1184,4.0962,3.7754,2.7131,5.4353,4.8385,3.4484,7.7771,3.8719,2.7642,8.2103,4.9336,3.9422,8.3155,5.5994,5.9265,7.4143
AT2G22430.1,46.0384,39.8755,62.1077,36.2858,38.7844,46.3019,25.9322,27.9320,41.9646,31.5580,23.0644,35.6040,23.2824,16.4249,39.1059,23.7390,24.6002,32.6127,31.3152,34.3532,38.6391
AT2G22770.1,26.1359,22.9468,41.1616,21.2212,16.0047,22.9998,14.7489,12.8380,20.1188,12.1264,12.2966,19.1197,10.1138,7.3049,18.4440,10.3375,10.1688,14.9312,11.4606,10.7626,13.7344
AT2G23290.1,6.4330,7.4601,7.5839,7.0055,7.7312,7.9330,5.2470,8.0205,7.8474,6.8538,5.6563,8.3378,8.5989,6.5525,11.8804,9.0063,8.0899,11.8342,12.0845,12.3060,12.4756
AT2G23340.1,3.8011,5.3381,3.2811,3.9535,5.6530,4.0034,3.8781,3.4248,2.9679,2.5376,2.4893,2.0660,4.3297,4.3159,3.1700,6.4876,5.9780,3.5813,4.2789,7.1900,5.9427
AT2G24260.1,10.9517,11.7156,16.6925,9.4652,10.7517,15.4323,9.8980,10.3611,20.4123,11.5894,9.9552,20.2851,13.8266,13.7262,28.1948,18.5608,18.9576,28.4710,23.8866,26.3542,25.1678
AT2G25820.1,0.0498,0.0724,0.0853,0.0678,0.1239,0.2338,0.1481,0.1724,0.0804,0.1927,0.0010,0.5083,0.3552,0.5768,0.4809,0.8076,1.0044,1.7262,0.7966,1.1720,1.3345
AT2G25900.1,17.0783,19.3762,15.8157,19.8292,17.4768,14.1220,21.3597,15.4028,18.4243,20.7478,20.7064,18.3826,29.4748,27.1695,24.8684,31.8088,33.6488,27.5877,41.2447,46.2332,32.2130
AT2G25900.2,18.1202,20.6292,16.6252,21.0588,18.5355,14.8686,22.6824,16.3212,19.4184,22.0321,21.9553,19.4625,31.3890,28.7799,26.3355,33.7882,35.8181,29.2208,43.9139,49.1986,34.1367
AT2G28200.1,7.7974,8.2325,10.3107,9.5146,8.5694,8.9977,7.9150,7.2812,8.4967,7.8427,5.7397,7.8580,7.1514,5.8379,7.9622,9.1367,8.6529,9.7795,13.3698,14.9672,12.3094
AT2G28550.1,8.7521,10.1338,11.6053,10.1469,8.7098,7.7665,6.4894,4.6169,6.2883,5.0974,5.3548,6.5051,6.3233,4.2486,9.4609,7.3413,6.4541,7.9093,8.6483,9.1679,8.5960
AT2G28550.3,8.5600,9.9762,11.4271,9.9393,8.5372,7.7168,6.3603,4.5544,6.2584,5.0290,5.2604,6.4509,6.1844,4.1553,9.2928,7.1984,6.3630,7.7730,8.5077,9.0109,8.4429
AT2G28550.2,9.1422,10.8966,12.2986,10.9774,9.4437,8.3121,7.0995,5.0285,6.6249,5.5512,5.7528,6.8084,6.8667,4.5860,10.0603,8.0037,7.0718,8.4660,9.4645,10.0723,9.2639
AT2G29060.1,1.4556,1.5296,2.5827,1.5010,1.4615,2.4842,1.2354,1.8888,2.3336,2.2534,1.4352,2.8333,2.2301,1.8396,4.1928,1.7946,2.4177,3.5167,2.9749,3.5901,3.6211
AT2G31180.1,0.3744,0.8985,0.7838,0.9866,0.7616,0.5096,0.6117,0.4691,0.4782,0.6817,1.0043,1.1520,1.0329,0.3854,2.4795,0.6619,1.0972,1.4968,1.7393,1.7777,1.1150
AT2G34140.1,0.9277,2.0023,1.0294,1.6315,1.8145,1.2931,1.4899,1.3951,1.1135,1.0839,2.0298,0.9178,2.6684,2.8628,1.3415,3.2812,3.5608,1.6590,2.5828,2.3819,2.1630
AT2G36080.1,29.3166,33.6245,29.2968,40.6569,37.4194,28.2251,46.4954,34.0328,32.8695,40.3028,33.0864,33.2649,49.4925,45.9137,45.8076,50.6013,50.0109,38.8477,43.9514,52.9680,38.7212
AT2G36080.2,13.7570,17.3960,12.8858,24.1720,18.8176,11.9096,26.3560,16.9095,13.1998,20.1495,16.0070,14.9124,24.3783,24.1354,17.2549,26.0217,23.1850,17.4013,22.0161,29.8032,17.2192
AT2G36890.1,4.4997,4.7692,6.9350,4.8698,4.4671,4.8150,3.7902,4.7547,5.4889,9.6442,4.3179,10.3091,7.2156,3.9704,15.5050,6.7119,5.3812,13.8770,10.6084,14.2505,16.5561
AT2G37740.1,1.0220,0.9968,1.4697,1.0323,0.6126,1.0604,0.7040,0.7263,0.8708,0.6691,0.6614,0.8946,0.6671,0.3195,1.2173,0.4025,0.3340,0.7099,0.6851,1.1345,0.7429
AT2G40220.1,8.8341,7.5173,13.8492,5.5211,7.9765,17.0640,8.8802,10.0466,23.3477,8.2294,10.1254,17.1437,4.7592,8.4444,8.2960,5.2494,5.3173,8.0887,2.6044,3.0931,3.4760
AT2G40970.1,18.3187,23.7335,16.7833,25.9197,25.8779,23.2834,28.6918,18.4943,23.9247,18.3631,23.1963,17.4303,28.6209,31.3473,27.4639,30.8686,32.0767,31.6028,34.1183,34.9004,25.9355
AT2G43140.2,0.9876,0.6938,0.6482,0.6221,0.7292,0.8878,0.9045,1.2478,1.3169,4.6496,1.4855,3.3438,4.1358,3.7495,5.1490,3.6190,3.1245,4.7150,3.3622,2.8664,4.1533
AT2G43140.1,0.7162,0.5939,0.5360,0.4578,0.4809,0.5529,0.8915,1.0889,0.8928,3.7452,0.7483,2.3632,3.2289,3.0306,3.4090,3.0332,2.5773,3.3700,2.9671,2.5735,2.9114
AT2G44940.1,12.8993,14.3075,15.1315,15.3222,13.5476,14.0750,12.4307,11.3539,15.4087,11.8358,16.0779,13.6422,12.1549,8.7764,14.1246,9.6742,9.6717,11.7205,8.1931,8.5419,8.1783
AT2G45160.1,8.1579,9.0505,7.7625,8.8253,9.3998,10.2373,10.7782,10.7215,12.2102,13.9943,12.1973,11.4238,13.4469,15.9041,14.5600,11.8070,13.7323,15.5325,13.8957,15.9653,15.6939
AT2G46970.1,15.6997,13.8154,19.2289,12.7238,11.1818,13.6973,9.5830,8.9804,12.8870,11.1929,8.4319,14.7656,10.2739,7.2017,22.1774,12.2911,10.1465,14.1661,13.8795,13.4378,18.5275
AT2G46990.1,17.8571,21.5876,14.2370,21.0805,20.8649,16.9870,25.2550,15.9104,12.9153,21.9446,17.6619,13.0721,36.3093,28.3065,31.5444,37.9407,36.9314,29.9281,37.8073,35.1849,30.9297
AT2G47890.2,4.3428,4.0312,4.9117,3.4228,3.9941,4.4461,4.2588,5.3091,4.2869,4.0573,2.8482,2.9442,2.6798,3.4729,2.6229,2.7709,3.6472,3.1916,3.4827,3.8306,4.3301
AT2G47890.1,4.5609,4.2337,5.1584,3.5732,4.1948,4.6694,4.4538,5.5758,4.5023,4.2611,2.9913,3.0921,2.8144,3.6474,2.7828,2.9101,3.8304,3.3519,3.6577,4.0231,4.5476
AT3G01970.1,3.8989,2.3177,3.6598,2.4349,2.2486,3.6175,2.9073,3.2079,4.1220,4.8317,4.1757,5.1406,6.9910,8.5869,11.8859,12.3555,9.1230,19.2649,15.4096,19.1500,25.1257
AT3G02550.1,13.4284,13.4268,7.6720,9.1671,9.9665,8.0043,11.3118,6.3591,8.9307,12.6127,21.2315,12.4037,20.0620,22.2969,24.7148,23.1388,20.6351,25.5532,20.2240,22.4797,21.5450
AT3G02940.1,0.7977,1.0077,1.9078,0.6949,0.6692,0.9381,0.5029,0.8273,0.5017,0.3920,0.4551,0.3193,0.3804,0.1671,0.6158,0.3001,0.3317,0.2244,0.2424,0.5076,0.3791
AT3G03450.1,10.6536,15.8841,14.6644,8.3338,14.8258,12.9149,13.0189,26.5764,17.6770,19.5233,10.6382,11.8090,7.2019,10.5669,4.4530,7.5754,5.8036,5.1440,4.1048,4.3501,3.7788
AT3G03660.1,0.2756,0.2421,0.3329,0.1889,0.3235,0.5246,0.2658,0.4830,0.4030,1.3489,1.7228,1.7128,1.3291,1.4762,2.7984,2.1332,1.5895,3.3586,2.1977,3.3671,3.2216
AT3G03660.2,0.2487,0.3271,0.3431,0.2044,0.2918,0.5407,0.2398,0.4357,0.3636,1.2167,1.5539,1.5449,1.2387,1.3315,2.6125,1.9650,1.4714,3.1681,1.9822,3.1029,3.0648
